Sector,Category,Crop,QueryType,StateName,DistrictName,BlockName
1,21,223,1,5,19,656
1,5,174,67,6,42,665
4,11,176,1,6,11,586
1,5,174,67,5,19,453
1,18,172,67,5,45,756
1,18,172,67,5,45,758
1,18,172,67,5,45,235
1,18,172,67,2,27,795
1,5,174,67,5,19,110
1,21,223,1,5,19,62
4,22,58,1,6,42,106
1,21,223,23,5,19,62
1,5,174,67,5,19,516
1,18,172,67,2,27,888
1,18,172,38,2,27,631
1,5,174,67,5,19,516
2,2,36,24,2,27,631
1,5,174,67,5,19,62
1,18,172,67,4,7,141
4,22,32,1,6,42,102
1,18,172,67,5,19,774
1,18,172,67,1,31,457
4,11,148,28,1,31,431
4,22,58,1,6,42,0
1,18,172,67,2,27,631
1,21,223,47,4,7,141
1,18,172,67,5,19,516
1,5,174,23,4,7,459
1,18,172,67,2,27,795
1,21,223,67,5,19,774
4,22,58,1,6,42,256
1,18,172,67,1,31,581
1,17,108,54,2,27,631
1,5,174,67,2,27,631
1,5,174,68,0,48,733
1,18,172,38,5,19,516
1,18,172,38,0,48,83
1,21,223,1,5,19,516
4,22,38,1,6,42,98
1,18,172,67,4,7,61
1,18,172,67,2,27,631
1,21,223,38,5,19,110
1,8,72,23,1,31,431
1,18,172,67,2,27,419
1,18,172,38,2,27,888
1,18,172,67,2,27,888
4,22,32,1,6,42,102
1,5,174,67,6,11,511
1,5,20,38,2,27,888
1,18,172,67,2,27,888
4,22,38,1,1,31,875
1,18,172,23,0,48,733
1,18,172,67,4,7,459
4,22,45,1,5,45,756
4,22,58,1,6,42,327
4,22,45,1,5,45,235
4,22,58,1,6,42,327
1,18,172,67,4,7,721
1,18,172,23,1,31,632
1,5,174,67,6,11,761
1,21,223,67,4,7,182
1,18,172,67,2,27,419
4,11,110,1,2,27,888
4,22,38,1,6,42,0
4,22,32,1,6,42,118
1,8,72,27,1,31,415
1,20,185,23,6,42,102
1,18,172,0,1,31,457
4,22,38,1,6,42,109
1,18,172,67,2,27,419
1,5,174,67,6,42,454
1,18,172,67,5,19,516
1,18,172,67,4,7,721
4,15,163,1,2,27,337
1,18,172,67,2,27,419
4,22,38,1,6,42,109
1,18,172,67,5,45,486
1,18,172,67,5,45,486
1,18,172,67,5,19,62
1,16,147,68,3,40,260
1,18,172,38,3,36,233
1,18,172,67,3,36,535
4,22,58,1,6,42,102
1,18,172,67,3,40,187
1,18,172,54,1,31,549
1,18,172,67,3,40,382
1,18,172,67,4,7,141
1,18,172,67,2,27,631
1,18,172,67,4,7,721
1,5,174,67,4,7,61
1,5,174,47,3,40,411
1,18,172,67,3,40,176
1,18,172,67,4,7,84
1,18,172,67,5,19,774
1,18,172,67,2,27,337
1,16,147,1,3,28,123
1,18,172,67,5,19,110
1,5,174,67,6,42,109
1,18,172,56,1,31,457
1,5,174,67,6,42,808
1,18,172,15,1,31,457
1,5,174,67,4,7,141
4,11,138,1,6,42,454
1,18,172,67,5,19,656
1,18,172,67,3,36,920
1,16,147,68,3,36,635
1,8,72,68,3,28,308
4,22,14,47,3,40,955
4,22,23,55,3,36,276
1,18,172,67,4,7,459
1,16,147,68,3,36,402
1,18,172,9,3,36,223
1,17,108,38,2,27,795
4,22,231,1,5,45,685
1,18,172,9,3,36,223
1,18,172,15,5,45,758
4,6,238,43,3,28,269
1,18,172,22,3,40,731
1,5,174,63,3,40,792
1,5,174,23,5,45,758
4,22,38,23,1,31,875
1,8,72,1,3,36,936
1,18,172,23,3,28,420
1,18,172,67,3,40,395
1,20,185,63,3,36,939
1,18,172,67,3,28,836
1,16,147,63,3,36,32
4,11,148,22,3,40,0
4,22,231,38,6,11,262
1,5,174,27,5,19,62
1,5,174,67,6,11,511
4,11,110,47,2,27,419
1,18,172,67,2,27,795
1,18,172,2,5,45,486
1,18,172,67,4,7,61
1,18,172,67,1,31,549
1,18,172,67,2,27,419
1,18,172,38,3,40,944
1,16,215,67,2,27,419
1,18,172,67,2,27,419
1,18,172,67,3,36,920
1,18,172,67,3,28,824
1,18,172,67,4,7,84
1,18,172,67,4,7,61
1,18,172,67,5,19,774
4,22,87,1,3,28,559
4,22,38,1,6,42,256
1,10,109,67,2,27,337
1,5,174,23,6,42,779
1,18,172,67,3,28,95
4,22,231,1,5,19,516
1,18,172,67,3,40,700
4,22,2,1,6,11,841
4,11,189,1,6,42,109
1,16,147,68,3,40,817
1,5,174,58,3,36,475
1,5,174,68,6,11,150
1,18,172,67,4,7,721
1,18,172,67,0,48,733
1,18,172,67,3,40,950
1,18,172,67,2,27,631
1,18,172,67,3,28,420
1,18,172,67,3,28,916
4,22,35,47,3,36,871
1,18,172,67,2,27,631
1,5,174,67,3,28,308
1,18,172,67,2,27,631
1,5,174,67,5,19,110
1,18,172,67,2,27,631
1,10,247,1,2,27,631
1,18,172,67,2,27,419
4,22,58,1,3,28,198
1,18,172,67,2,27,419
1,18,172,67,4,7,61
1,18,172,67,2,27,337
1,18,172,67,4,7,84
1,18,172,67,4,7,182
1,18,172,67,5,45,235
4,22,38,1,6,42,109
1,5,174,47,3,36,36
1,18,172,67,3,40,817
1,20,185,63,3,36,24
1,18,172,67,3,36,697
1,20,185,63,3,36,24
1,5,174,67,5,19,110
1,5,174,67,6,11,623
1,21,223,1,5,19,516
4,22,58,1,5,45,235
1,8,72,1,3,36,40
1,18,172,67,3,36,40
1,16,215,67,2,27,631
1,18,172,67,5,45,486
4,22,188,1,6,42,256
1,18,172,67,5,45,486
1,18,172,67,2,27,795
1,18,172,67,2,27,631
1,18,172,67,2,27,419
1,18,172,67,2,27,337
1,18,172,67,3,28,824
4,22,58,1,3,28,824
1,18,172,67,4,7,459
1,18,172,67,4,7,141
1,21,223,67,5,19,516
1,18,172,67,5,19,516
1,16,215,1,4,7,459
1,18,172,67,5,19,110
1,18,172,67,4,7,61
1,18,172,67,3,40,260
1,18,172,67,3,40,35
1,18,172,57,2,27,419
4,22,30,9,3,28,404
1,18,172,67,3,28,149
1,18,172,67,2,27,419
1,18,172,67,3,36,635
1,18,172,67,3,28,404
1,18,172,67,5,19,110
4,19,66,27,6,42,159
1,18,172,67,3,28,750
1,18,172,67,3,28,286
1,18,172,67,3,28,750
1,18,172,67,3,36,572
1,18,172,67,3,28,477
1,18,172,67,5,19,62
1,18,172,67,2,27,419
4,22,38,1,5,19,516
1,18,172,67,2,27,337
1,18,172,67,5,19,110
1,21,223,1,5,19,516
1,18,172,67,4,7,61
1,18,172,67,5,19,453
1,18,172,67,2,27,419
1,18,172,67,5,19,516
1,18,172,67,3,28,340
1,8,72,23,1,31,549
1,5,174,47,6,11,150
1,18,172,67,5,19,453
1,18,172,1,6,11,648
1,5,174,67,6,42,779
4,22,188,1,6,42,256
4,22,38,55,6,11,783
1,18,172,67,4,7,721
1,18,172,67,1,31,415
1,21,223,1,5,19,453
1,18,172,67,2,27,419
4,22,231,1,5,45,235
1,18,172,67,5,19,656
1,16,180,67,2,27,631
1,18,172,67,2,27,631
1,18,172,1,5,45,486
4,22,38,1,6,42,0
4,22,2,1,6,42,365
1,18,172,67,2,27,631
1,18,172,67,2,27,419
1,18,172,67,3,40,261
1,5,174,1,6,42,159
1,5,174,67,4,7,84
1,18,172,38,3,36,303
4,22,38,47,3,36,233
4,22,38,9,3,36,233
1,18,172,67,3,28,782
1,18,172,1,1,31,457
1,21,223,67,5,19,110
1,18,172,67,3,36,233
1,18,172,67,3,28,782
1,8,72,68,3,28,404
4,22,193,27,5,45,685
1,18,172,67,5,19,110
1,5,174,67,6,42,779
1,18,172,67,5,19,516
4,22,188,1,6,42,0
4,22,38,9,3,36,208
1,18,172,67,2,27,337
4,22,231,1,5,45,756
1,21,223,1,5,19,516
1,18,172,67,3,40,621
1,5,174,67,4,7,84
1,18,172,67,3,40,35
1,5,174,23,3,40,479
1,5,174,68,4,7,459
1,18,172,67,3,28,877
4,22,58,55,6,11,586
1,10,247,1,4,7,84
1,18,172,67,3,40,894
1,21,223,1,5,19,516
1,5,174,47,3,40,810
1,18,172,67,1,31,591
1,18,172,67,3,40,176
1,18,172,67,4,7,721
1,18,172,67,2,27,337
4,22,198,1,6,42,365
4,22,198,27,6,42,365
1,18,172,22,0,48,83
1,18,172,67,1,31,632
1,5,174,23,5,19,110
1,18,172,67,3,36,281
1,16,180,67,2,27,419
1,18,172,62,2,27,631
1,5,174,67,6,11,783
1,18,172,67,4,7,61
1,5,174,67,6,11,150
1,5,174,67,5,19,774
2,2,36,43,4,7,459
1,18,172,38,1,31,431
1,18,172,67,2,27,337
1,18,172,23,1,31,431
1,18,172,38,2,27,337
1,18,172,67,2,27,419
1,18,172,67,2,27,419
1,16,147,54,1,31,549
1,18,172,67,3,36,920
1,5,174,67,5,19,62
1,18,172,67,2,27,631
1,18,172,67,3,36,67
1,18,172,67,2,27,419
1,18,172,67,3,36,67
1,18,172,67,3,36,67
1,18,172,67,2,27,419
1,5,174,63,3,36,138
1,5,174,67,5,19,110
1,18,172,67,5,19,110
1,18,172,67,4,7,84
1,8,72,67,3,36,303
1,5,174,63,3,36,138
1,8,72,1,1,31,415
1,18,172,67,3,40,479
1,18,172,67,2,27,631
1,18,172,67,4,7,141
4,22,75,1,6,11,648
1,5,174,67,6,11,150
1,18,172,67,2,27,337
1,18,172,67,2,27,337
1,18,172,67,4,7,61
4,11,12,23,5,45,758
4,22,75,1,6,11,648
4,11,176,23,2,27,795
1,18,172,67,2,27,337
1,18,172,67,5,19,453
1,18,172,67,0,48,234
1,18,172,67,2,27,419
1,18,172,67,3,28,811
4,22,58,1,5,45,235
1,5,174,1,6,42,109
1,16,180,63,2,27,337
1,18,172,67,3,28,836
1,18,172,67,2,27,337
1,18,172,67,5,19,516
4,22,48,1,5,45,235
4,22,38,1,6,42,106
1,18,172,67,5,19,62
1,16,147,54,3,40,792
4,22,2,1,6,11,262
1,18,172,23,5,19,774
1,5,174,1,4,7,141
1,18,172,67,3,36,67
1,18,172,67,4,7,721
1,5,174,1,6,11,641
4,22,32,1,4,7,721
1,5,174,67,5,19,110
1,18,172,67,5,19,62
1,18,172,1,0,48,234
1,5,174,67,5,19,774
1,18,172,67,3,28,183
1,18,172,67,3,36,133
1,5,174,67,6,11,150
1,18,172,67,2,27,419
4,22,188,1,6,42,764
1,18,172,67,3,36,303
1,18,172,67,2,27,795
1,20,107,63,6,42,327
1,5,174,1,6,42,779
4,11,148,1,6,42,109
1,21,223,23,5,19,656
1,18,172,67,3,28,342
1,8,72,68,3,36,241
1,16,147,63,3,36,596
1,18,172,1,3,28,836
1,18,172,67,3,28,836
4,22,38,1,6,42,109
4,22,137,23,5,19,62
1,18,172,67,5,19,516
1,18,172,67,3,36,917
1,20,185,23,3,36,70
1,18,172,67,3,36,67
1,5,174,67,5,45,486
1,18,172,67,5,19,62
1,18,172,67,3,28,782
1,18,172,67,4,7,84
1,21,223,67,5,19,774
1,18,172,67,3,40,495
1,18,172,67,2,27,888
1,18,172,67,2,27,337
1,17,108,67,2,27,337
1,18,172,67,2,27,419
1,5,174,67,6,42,779
1,18,172,67,5,19,453
1,5,174,67,6,42,256
1,5,174,68,6,11,150
4,22,58,23,3,36,32
4,22,188,1,6,42,256
4,22,38,1,6,42,102
2,2,36,24,5,19,516
1,18,172,67,5,19,110
1,5,174,67,6,42,0
1,18,172,67,2,27,795
1,18,172,67,2,27,795
1,21,223,1,4,7,84
1,18,172,67,4,7,459
1,5,174,1,3,28,782
1,21,223,27,4,7,141
4,22,48,1,5,45,685
1,18,172,9,3,40,187
1,20,185,63,3,36,259
1,18,172,67,3,28,342
1,18,172,67,0,48,513
1,18,172,67,4,7,721
4,22,193,1,6,42,256
4,22,193,1,6,42,256
4,22,193,1,6,42,256
4,22,58,1,6,42,256
1,18,172,67,2,27,419
4,22,30,47,4,7,61
1,5,174,67,6,11,511
4,22,45,1,6,42,365
4,22,188,1,6,42,256
1,5,174,67,6,11,761
1,18,172,23,1,31,457
1,5,174,1,6,42,327
1,8,72,1,6,11,641
1,5,174,27,4,7,182
4,22,178,1,5,45,685
1,16,180,67,2,27,337
4,22,38,1,1,31,875
4,22,58,47,4,7,459
1,21,223,1,4,7,141
1,5,174,68,0,48,234
1,5,174,68,1,31,431
1,16,180,58,4,7,459
1,21,223,23,5,19,774
1,21,223,1,5,19,516
1,20,107,67,2,27,631
4,22,87,1,0,48,455
4,22,58,1,6,42,256
1,18,172,38,2,27,631
4,22,58,1,6,42,106
1,18,172,67,0,48,83
1,18,172,67,5,45,486
1,5,174,67,6,42,765
4,22,231,67,1,31,415
1,18,172,67,4,7,459
1,18,172,67,2,27,419
1,18,172,67,2,27,419
1,18,172,67,2,27,419
1,18,172,67,5,45,235
1,21,223,1,4,7,721
1,16,180,63,2,27,419
4,11,189,1,5,45,486
1,5,174,67,4,7,141
1,18,172,67,0,48,83
1,18,172,67,0,48,83
1,5,174,27,4,7,721
1,18,172,67,0,48,83
1,18,172,67,5,19,516
1,18,172,67,0,48,234
1,18,172,67,2,27,419
1,18,172,67,2,27,419
1,5,241,23,5,19,453
4,22,75,1,5,19,110
4,22,58,1,6,42,256
1,5,174,67,6,11,783
4,22,188,1,6,42,256
1,18,172,67,0,48,83
1,18,172,67,5,19,774
1,5,174,67,6,42,630
1,16,215,58,3,28,270
1,18,172,67,3,36,233
1,16,147,1,3,36,469
1,18,172,67,3,36,920
1,18,172,63,3,36,29
1,16,215,23,1,31,431
1,18,172,67,3,28,739
1,18,172,67,3,28,739
1,18,172,67,3,28,95
1,18,172,67,1,31,591
1,18,172,27,5,19,110
4,22,193,1,4,7,459
1,18,172,67,4,7,61
1,18,172,67,5,19,656
1,18,172,67,3,36,572
1,12,226,23,3,28,836
1,18,172,67,3,40,495
4,22,38,1,6,42,327
1,16,147,68,3,36,351
1,18,172,67,3,40,950
1,18,172,67,5,45,235
1,18,172,67,4,7,61
1,5,174,67,6,42,410
1,18,172,67,3,40,598
1,5,174,68,3,28,473
1,18,172,67,3,40,950
1,16,180,27,4,7,141
1,18,172,67,3,28,123
1,20,107,68,3,40,817
1,18,172,67,3,36,32
1,18,172,67,2,27,795
1,5,174,23,6,11,586
1,18,172,67,3,36,32
1,18,172,67,3,40,35
4,11,176,1,6,42,327
1,18,172,67,2,27,419
1,18,172,67,3,28,123
4,22,38,1,6,42,256
1,18,172,67,3,40,42
1,18,172,67,3,36,349
1,21,223,47,4,7,182
1,18,172,67,3,28,270
2,2,36,25,4,7,61
4,22,231,9,3,28,236
1,8,72,23,1,31,431
1,18,172,67,3,28,563
4,19,66,1,6,42,630
4,22,38,1,6,42,764
1,18,172,27,3,40,381
1,18,172,67,3,40,381
1,18,172,67,3,36,133
1,18,172,67,3,40,395
1,18,172,67,3,36,917
1,18,172,67,5,45,235
1,5,174,67,4,7,182
4,22,30,1,6,42,454
1,18,172,67,0,48,798
1,5,174,27,1,31,632
4,22,35,1,5,19,774
1,18,172,67,3,28,270
1,18,172,67,3,40,817
1,5,174,27,1,31,632
1,18,172,67,2,27,337
1,18,172,67,4,7,61
1,16,147,63,3,36,133
1,18,172,67,4,7,182
1,8,72,68,3,28,339
1,18,172,67,5,19,516
1,17,216,9,5,45,486
4,22,58,23,3,36,484
1,18,172,68,0,48,798
1,18,172,67,3,36,281
1,20,185,54,3,36,55
1,16,147,27,3,36,596
1,18,172,67,0,48,798
4,22,198,23,5,19,110
4,22,58,1,3,36,555
1,18,172,23,1,31,581
1,20,107,63,3,36,438
1,18,172,67,3,28,339
1,18,172,54,0,48,798
1,5,174,23,1,31,431
1,5,174,67,5,19,453
1,18,172,23,1,31,457
4,22,32,23,1,31,457
1,16,147,68,5,45,321
1,18,172,67,3,28,371
1,8,72,68,3,36,351
1,5,166,49,1,31,457
1,5,174,67,5,45,486
1,18,172,67,3,40,571
1,5,174,67,6,42,365
1,20,107,1,3,36,535
1,5,174,68,6,11,511
1,18,172,67,4,7,61
4,11,110,23,5,45,486
1,18,172,67,3,36,24
1,18,172,67,3,28,714
1,18,172,67,3,40,479
1,18,172,67,5,19,656
1,18,172,67,3,40,479
1,18,172,67,5,19,516
1,5,174,67,6,11,783
1,18,172,67,3,28,339
1,18,172,67,4,7,721
1,5,174,67,4,7,721
1,5,174,67,4,7,721
1,20,185,68,3,40,894
3,13,97,61,6,42,98
1,18,172,67,2,27,337
1,18,172,67,0,48,513
1,18,172,67,2,27,337
1,18,172,67,3,36,133
1,18,172,67,6,42,159
1,16,215,1,4,7,61
1,5,174,67,5,19,453
1,5,174,68,0,48,798
1,18,172,38,2,27,337
1,18,172,67,3,40,683
1,8,72,1,3,36,536
1,5,174,27,4,7,141
4,22,231,1,5,45,685
4,22,58,1,6,42,665
4,22,58,23,3,28,268
1,18,172,67,3,40,955
1,16,147,68,3,40,817
1,18,172,67,3,40,35
1,21,223,23,5,19,62
1,21,223,1,5,19,453
1,20,185,63,3,36,70
1,18,172,67,6,42,159
1,18,172,67,2,27,337
1,18,172,67,3,36,491
1,21,223,67,5,19,774
1,21,223,1,5,19,516
1,5,174,67,6,11,587
2,3,237,21,3,36,55
4,22,219,67,5,19,516
4,22,188,1,6,42,327
4,22,198,1,3,40,755
1,21,223,1,6,42,159
1,16,147,63,3,40,792
1,18,172,67,3,28,836
1,18,172,67,3,28,339
1,16,215,67,2,27,631
1,18,172,67,3,36,310
4,22,58,1,6,42,0
1,18,172,67,3,40,479
1,8,72,27,3,40,35
1,5,174,63,3,28,339
4,22,198,1,3,40,755
1,18,172,22,1,31,457
1,18,172,38,0,48,798
1,21,223,67,5,19,62
1,18,172,67,5,19,656
4,22,32,1,6,42,764
4,22,75,1,5,19,656
1,5,174,67,5,45,685
1,21,223,1,5,19,516
1,21,223,67,5,19,110
1,18,172,67,4,7,141
1,18,172,67,3,40,817
1,18,172,67,3,40,809
1,18,172,67,4,7,141
1,18,172,67,2,27,419
4,22,58,1,0,48,513
1,16,147,68,3,28,268
1,5,174,23,0,48,738
1,5,174,58,3,28,268
1,17,108,23,1,31,875
1,18,172,38,0,48,738
1,18,172,67,3,40,700
1,18,172,67,1,31,875
1,18,172,67,3,28,286
1,5,174,67,5,45,685
4,22,75,1,5,19,656
1,5,174,67,5,19,656
1,8,72,68,3,36,553
1,5,174,67,4,7,721
4,22,198,1,6,42,365
1,18,172,67,1,31,415
1,8,127,67,6,42,665
4,11,148,23,3,40,0
1,18,172,9,3,28,149
4,11,148,27,3,40,282
1,5,174,67,5,19,62
1,5,174,27,5,45,486
1,18,172,67,3,28,149
1,16,147,68,3,40,176
1,16,215,63,3,28,270
4,22,58,1,6,42,256
4,11,110,67,2,27,419
1,18,172,67,3,40,282
1,5,174,1,6,11,624
1,5,174,1,4,7,721
1,5,174,67,6,42,159
1,18,172,67,3,36,133
1,18,172,67,3,36,133
1,18,172,67,3,28,836
1,5,174,67,5,19,62
1,18,172,67,3,28,371
1,18,172,67,0,48,83
1,18,172,67,0,48,234
1,18,172,67,3,36,920
1,20,33,23,5,19,62
1,18,172,67,3,36,493
1,8,72,68,3,28,404
1,18,172,67,3,36,29
4,11,148,23,3,36,710
1,18,172,38,3,28,183
1,8,72,58,3,36,303
1,18,172,67,3,28,95
1,20,185,63,3,36,936
1,18,172,67,3,40,950
1,18,172,49,3,36,541
1,5,174,63,3,28,750
1,18,172,67,3,36,36
1,5,174,67,5,19,110
1,5,20,67,2,27,337
1,18,172,67,2,27,337
1,18,172,67,2,27,419
4,22,231,1,3,36,663
1,16,180,1,2,27,419
4,22,58,1,6,42,102
1,20,185,58,3,40,731
1,18,172,67,3,40,334
1,18,172,67,3,36,476
1,5,174,67,6,42,410
4,22,30,1,4,7,61
1,18,172,57,1,31,415
1,5,174,54,3,36,535
1,18,172,67,3,36,744
1,5,174,1,5,45,321
4,22,38,1,6,42,109
1,18,172,67,5,19,516
1,5,174,67,6,11,511
1,5,174,67,4,7,141
1,18,172,67,4,7,84
4,22,75,47,3,36,920
1,18,172,67,3,36,208
1,18,172,67,3,36,920
1,5,174,67,6,11,150
4,22,45,64,5,45,486
1,18,172,67,3,36,67
4,11,18,47,2,27,419
1,18,172,0,4,7,459
1,18,172,67,4,7,141
1,21,223,1,4,7,141
1,18,172,67,3,36,936
1,16,180,68,2,27,631
1,18,172,67,3,40,35
1,18,172,67,2,27,337
1,16,180,67,2,27,419
1,18,172,38,4,7,61
1,18,172,67,2,27,419
1,20,185,1,3,40,187
1,17,216,23,3,40,260
1,21,223,67,5,19,62
1,18,172,67,0,48,83
1,18,172,22,0,48,83
1,8,72,27,3,36,535
1,5,174,68,0,48,738
1,20,185,63,3,28,824
1,16,147,1,3,28,684
1,18,172,67,2,27,888
1,18,172,67,3,40,683
1,18,172,67,3,28,270
1,18,172,49,3,36,541
1,18,172,67,3,28,371
1,18,172,67,3,40,495
1,18,172,38,1,31,632
1,18,172,67,5,19,774
1,18,172,67,5,19,774
1,5,174,67,5,45,235
1,18,172,1,4,7,61
1,18,172,0,2,27,419
1,21,223,23,5,19,110
1,18,172,67,2,27,419
1,18,172,67,4,7,141
1,18,172,67,4,7,141
3,13,97,66,6,42,764
1,18,172,67,4,7,141
1,18,172,67,2,27,631
1,18,172,67,3,36,635
1,8,127,68,3,36,186
1,18,172,67,3,40,817
1,18,172,67,0,48,234
1,18,172,67,3,28,420
1,18,172,67,2,27,337
1,18,172,1,5,19,774
1,18,172,67,2,27,419
1,18,172,67,3,28,877
1,18,172,67,3,28,824
1,18,172,67,3,36,572
1,18,172,67,5,45,486
1,5,174,67,5,19,62
1,18,172,68,3,40,35
1,18,172,0,4,7,84
1,5,174,68,0,48,738
1,5,174,68,0,48,738
1,18,172,22,0,48,738
1,16,180,67,2,27,888
4,22,169,47,3,36,303
4,22,58,67,6,42,0
4,22,38,1,5,19,656
1,20,33,1,0,48,83
1,21,223,67,5,19,110
1,18,172,67,5,19,516
1,18,172,67,3,28,371
1,18,172,67,1,31,549
1,17,108,38,2,27,631
1,18,172,67,3,28,342
1,18,172,67,0,48,234
1,18,172,67,3,28,563
4,22,135,1,6,42,518
1,5,174,38,5,19,62
1,17,108,67,2,27,631
4,22,69,1,6,11,648
4,22,65,1,0,48,733
1,18,172,67,3,36,133
1,18,172,67,2,27,888
1,18,172,67,3,36,871
1,17,108,38,2,27,888
1,18,172,67,5,19,62
1,18,172,67,3,28,563
4,22,32,1,4,7,721
1,18,172,67,4,7,61
4,11,63,47,2,27,337
1,5,174,23,0,48,738
1,18,172,67,5,45,486
1,17,53,23,1,31,415
1,5,174,1,3,28,268
1,18,172,67,3,40,598
1,21,223,67,5,19,516
4,22,188,1,6,42,256
1,18,172,67,3,28,836
4,22,188,47,6,42,256
1,18,172,67,3,28,404
1,18,172,67,0,48,798
1,18,172,23,1,31,581
1,18,172,23,1,31,581
4,22,188,1,6,42,256
1,5,174,67,6,11,587
1,18,172,67,5,19,774
1,18,172,67,3,28,183
1,18,172,67,2,27,888
1,18,172,67,4,7,61
1,18,172,67,3,40,282
1,18,172,67,6,11,587
1,18,172,67,5,19,516
1,18,172,38,2,27,337
1,18,172,62,3,40,282
1,18,172,67,3,36,133
1,18,172,67,2,27,337
1,5,174,23,3,28,371
4,22,58,1,5,45,685
1,18,172,67,3,40,395
4,22,58,23,3,36,186
1,18,172,67,3,28,198
4,22,197,1,4,7,61
1,18,172,67,3,28,270
4,22,58,23,3,36,186
1,18,172,67,2,27,419
1,5,174,68,6,11,587
1,18,172,67,3,36,310
1,18,172,67,5,19,453
1,5,174,63,3,36,152
4,11,189,1,6,42,779
4,22,188,1,6,42,99
1,18,172,58,1,31,415
1,18,172,67,5,19,62
4,22,48,23,5,45,129
1,5,174,1,3,36,920
1,18,172,67,3,40,817
1,18,172,67,0,48,733
1,18,172,67,2,27,337
4,22,75,1,5,45,486
4,22,198,1,3,40,261
1,18,172,67,3,40,382
1,5,174,67,6,11,511
1,18,172,67,5,19,453
1,18,172,67,3,36,133
1,18,172,67,2,27,631
1,18,172,67,2,27,888
1,18,172,67,2,27,337
1,17,211,67,6,42,159
4,22,231,1,5,45,685
1,18,172,67,3,36,29
4,11,176,47,2,27,631
1,5,174,67,6,11,783
1,18,172,67,3,40,479
1,18,172,67,2,27,631
1,18,172,67,5,19,110
1,18,172,67,4,7,459
4,22,58,1,1,31,415
4,22,231,1,5,45,756
1,17,108,67,2,27,337
1,5,174,63,3,36,476
4,22,231,1,5,45,756
4,22,30,1,6,42,454
1,18,172,67,3,36,939
1,18,172,67,3,40,621
1,17,108,23,3,36,186
1,20,185,68,3,36,259
1,18,172,67,3,36,67
1,18,172,67,0,48,83
1,18,172,43,1,31,581
4,22,38,9,3,28,797
1,16,147,1,3,28,339
4,22,58,23,3,36,186
4,22,231,67,5,45,685
1,18,172,67,5,45,756
1,18,172,67,4,7,721
4,22,30,1,5,19,774
4,22,38,27,3,28,797
1,18,172,67,3,36,905
4,22,188,1,6,42,256
1,18,172,67,3,36,920
1,18,172,67,3,36,67
2,2,36,11,5,19,516
1,20,107,67,2,27,337
4,22,169,43,5,45,486
1,18,172,67,3,28,563
1,18,172,67,3,36,40
1,18,172,67,3,36,24
1,5,174,58,3,28,750
1,18,172,67,3,28,472
1,18,172,67,3,36,281
1,18,172,67,4,7,721
1,18,172,67,2,27,631
1,18,172,67,3,36,233
1,18,172,67,3,36,481
1,18,172,67,3,36,67
1,18,172,22,3,28,420
1,18,172,67,2,27,631
1,18,172,38,3,28,420
1,8,72,47,1,31,457
4,22,30,23,2,27,795
1,16,180,67,2,27,631
4,11,170,23,2,27,795
1,18,172,67,2,27,631
1,18,172,68,0,48,733
4,22,65,23,0,48,83
1,18,172,67,3,28,236
4,22,38,1,6,11,624
4,22,30,1,3,36,663
1,16,147,23,5,19,516
1,18,172,67,3,36,67
1,18,172,67,5,19,62
1,18,172,67,3,28,824
1,18,172,67,3,40,817
1,18,172,67,0,48,738
1,18,172,38,0,48,83
1,18,172,67,5,45,486
1,5,174,67,4,7,721
1,8,72,27,1,31,415
1,20,185,23,3,36,491
1,21,223,67,5,19,516
1,5,174,63,3,36,491
1,18,172,38,3,36,281
1,18,172,67,4,7,141
1,18,172,1,0,48,83
1,18,172,23,5,45,129
1,18,172,67,2,27,888
1,18,172,67,3,36,493
1,18,172,67,3,40,950
1,18,172,38,0,48,798
1,18,172,1,0,48,455
1,21,223,9,5,19,774
4,22,48,1,5,45,756
1,18,172,67,3,40,282
4,22,188,1,0,48,83
1,18,172,67,1,31,549
1,18,172,67,2,27,419
1,18,172,67,3,36,920
1,8,72,47,3,28,371
1,18,172,67,3,28,183
4,22,188,1,6,42,109
1,18,172,67,3,36,663
4,22,75,1,3,36,303
4,22,58,1,6,42,256
1,5,174,67,6,42,159
1,18,172,67,3,40,282
1,18,172,67,1,31,415
1,18,172,67,3,36,303
1,21,223,1,5,19,656
1,18,172,67,3,40,502
4,11,63,1,6,42,256
1,5,174,67,6,42,109
1,18,172,67,0,48,798
1,18,172,67,4,7,459
1,18,172,67,3,36,920
4,11,176,55,2,27,795
4,22,32,23,6,42,109
1,21,223,23,4,7,141
1,18,172,67,3,28,714
4,22,117,23,1,31,431
4,22,198,1,6,42,109
1,18,172,67,4,7,141
1,18,172,1,1,31,431
1,18,172,67,0,48,738
1,18,172,67,3,28,563
1,5,174,1,6,11,760
1,8,72,68,3,28,286
1,18,172,67,4,7,141
1,18,172,67,5,19,62
1,21,223,47,4,7,141
1,21,223,23,5,19,774
1,5,174,68,4,7,61
1,5,174,47,4,7,61
1,5,174,67,6,11,783
1,18,172,67,0,48,738
1,5,174,47,4,7,61
1,18,172,67,3,36,32
4,11,110,1,4,7,61
1,18,172,1,0,48,83
4,22,58,1,5,19,656
1,18,172,67,0,48,798
1,18,172,38,0,48,798
1,18,172,67,3,36,535
1,18,172,67,0,48,83
1,5,174,68,4,7,182
1,5,174,67,4,7,182
1,21,223,0,4,7,721
